4,3,1266.08,846.61,1398.68,1177.67,1,-1,-1,-1
5,3,1266.02,843.43,1400.21,1179.02,1,-1,-1,-1
6,3,1270.07,843.88,1403.66,1178.12,1,-1,-1,-1
7,3,1272.76,844.15,1403.51,1170.84,1,-1,-1,-1
8,3,1273.16,841.56,1404.55,1169.66,1,-1,-1,-1
9,3,1273.33,838.64,1406.14,1170.00,1,-1,-1,-1
10,3,1274.70,835.62,1406.66,1164.12,1,-1,-1,-1
11,3,1279.57,835.24,1409.78,1157.96,1,-1,-1,-1
12,3,1281.55,833.17,1410.65,1151.04,1,-1,-1,-1
13,3,1282.23,831.13,1412.23,1148.61,1,-1,-1,-1
14,3,1282.89,830.45,1413.61,1147.17,1,-1,-1,-1
15,3,1287.18,827.59,1417.32,1140.74,1,-1,-1,-1
16,3,1289.38,823.25,1419.32,1133.78,1,-1,-1,-1
17,3,1293.98,822.38,1423.49,1129.33,1,-1,-1,-1
18,3,1296.89,822.81,1426.36,1127.16,1,-1,-1,-1
19,3,1301.56,822.38,1431.69,1126.51,1,-1,-1,-1
20,3,1304.24,820.28,1433.89,1121.73,1,-1,-1,-1
21,3,1308.66,818.90,1438.42,1119.42,1,-1,-1,-1
22,3,1310.84,818.44,1440.70,1118.03,1,-1,-1,-1
23,3,1311.68,818.33,1441.98,1117.63,1,-1,-1,-1
24,3,1314.59,817.02,1446.30,1118.27,1,-1,-1,-1
25,3,1315.49,815.25,1449.24,1119.93,1,-1,-1,-1
26,3,1315.93,811.99,1450.07,1116.68,1,-1,-1,-1
27,3,1316.29,810.15,1450.64,1114.20,1,-1,-1,-1
28,3,1320.23,809.51,1454.14,1112.02,1,-1,-1,-1
29,3,1322.07,806.68,1454.95,1105.99,1,-1,-1,-1
30,3,1322.94,805.02,1455.55,1103.14,1,-1,-1,-1
31,3,1323.74,801.14,1455.80,1097.53,1,-1,-1,-1
32,3,1323.89,797.75,1456.54,1095.53,1,-1,-1,-1
33,3,1324.42,794.57,1456.22,1091.57,1,-1,-1,-1
34,3,1325.81,792.79,1456.10,1087.54,1,-1,-1,-1
35,3,1331.02,792.88,1457.23,1079.51,1,-1,-1,-1
36,3,1334.07,792.34,1457.09,1073.95,1,-1,-1,-1
37,3,1334.84,787.52,1457.27,1070.70,1,-1,-1,-1
38,3,1335.78,785.14,1457.24,1068.96,1,-1,-1,-1
39,3,1336.56,783.00,1457.35,1067.80,1,-1,-1,-1
40,3,1338.30,782.95,1457.18,1066.16,1,-1,-1,-1
41,3,1342.28,783.01,1459.67,1065.02,1,-1,-1,-1
42,3,1344.18,779.12,1461.41,1062.72,1,-1,-1,-1
43,3,1345.90,777.07,1462.94,1061.29,1,-1,-1,-1
44,3,1349.96,777.03,1466.61,1060.20,1,-1,-1,-1
