505,68,620.16,275.44,672.92,380.00,1,-1,-1,-1
506,68,618.34,274.95,671.31,380.00,1,-1,-1,-1
507,68,617.91,274.83,670.90,380.00,1,-1,-1,-1
644,74,19.80,135.48,82.64,255.05,1,-1,-1,-1
645,74,20.64,132.51,86.79,258.24,1,-1,-1,-1
646,74,22.24,132.25,87.97,257.03,1,-1,-1,-1
647,68,79.49,167.34,142.27,270.93,1,-1,-1,-1
647,74,25.73,129.98,93.64,258.65,1,-1,-1,-1
648,68,74.86,166.48,137.73,270.20,1,-1,-1,-1
649,74,32.07,127.31,104.05,263.78,1,-1,-1,-1
668,74,103.35,167.08,172.29,290.56,1,-1,-1,-1
669,74,105.12,167.84,175.41,292.79,1,-1,-1,-1
691,74,194.23,191.08,266.89,309.64,1,-1,-1,-1
692,74,200.07,190.61,272.41,310.13,1,-1,-1,-1
693,74,203.50,190.42,275.58,310.95,1,-1,-1,-1
694,74,208.04,190.32,280.47,313.21,1,-1,-1,-1
695,74,210.85,190.27,283.56,314.69,1,-1,-1,-1
696,74,213.07,192.19,283.94,314.57,1,-1,-1,-1
698,74,223.28,196.55,293.39,318.30,1,-1,-1,-1
699,74,226.08,197.14,296.21,319.11,1,-1,-1,-1
700,74,230.73,197.34,301.30,320.04,1,-1,-1,-1
723,74,325.92,212.33,390.85,328.04,1,-1,-1,-1
725,74,329.32,214.63,394.00,330.81,1,-1,-1,-1
726,74,332.71,214.53,398.72,333.22,1,-1,-1,-1
727,74,334.59,213.81,401.64,334.09,1,-1,-1,-1
728,74,338.28,214.16,405.41,334.39,1,-1,-1,-1
756,74,417.15,231.41,474.96,338.12,1,-1,-1,-1
757,74,419.35,233.43,481.20,348.03,1,-1,-1,-1
758,74,420.85,234.16,484.68,352.37,1,-1,-1,-1
759,74,424.65,234.41,489.07,354.03,1,-1,-1,-1
760,74,427.67,235.11,491.61,353.95,1,-1,-1,-1
761,74,432.26,236.00,495.48,353.85,1,-1,-1,-1
762,74,435.12,236.97,497.56,353.75,1,-1,-1,-1
763,74,440.25,239.28,500.67,353.00,1,-1,-1,-1
764,74,444.24,242.78,503.52,355.33,1,-1,-1,-1
782,74,520.19,253.70,578.32,362.27,1,-1,-1,-1
783,74,522.32,253.37,581.28,364.20,1,-1,-1,-1
784,74,524.55,253.89,583.32,364.92,1,-1,-1,-1
785,74,527.42,254.07,586.37,365.83,1,-1,-1,-1
