8,5,1589.83,470.99,1657.22,601.37,1,-1,-1,-1
9,5,1588.59,469.87,1654.67,597.72,1,-1,-1,-1
143,67,-8.97,447.31,50.76,585.97,1,-1,-1,-1
144,67,-5.30,447.30,54.48,586.09,1,-1,-1,-1
145,67,0.75,443.83,62.61,586.85,1,-1,-1,-1
146,67,4.74,443.38,66.88,587.05,1,-1,-1,-1
164,68,110.92,447.17,168.58,580.69,1,-1,-1,-1
165,68,117.49,447.06,175.13,578.33,1,-1,-1,-1
166,68,122.45,443.55,182.36,577.76,1,-1,-1,-1
175,68,166.84,442.69,239.97,577.61,1,-1,-1,-1
177,68,184.78,443.58,257.04,575.32,1,-1,-1,-1
178,68,193.55,443.77,264.81,574.27,1,-1,-1,-1
179,68,198.84,449.18,267.19,575.23,1,-1,-1,-1
180,68,205.36,453.24,270.96,574.94,1,-1,-1,-1
182,68,213.22,451.29,282.05,577.99,1,-1,-1,-1
187,68,240.78,457.40,308.81,579.75,1,-1,-1,-1
189,68,254.50,458.31,319.66,576.38,1,-1,-1,-1
190,68,263.57,464.39,324.37,575.38,1,-1,-1,-1
191,68,266.34,460.47,328.81,575.02,1,-1,-1,-1
192,68,270.30,457.09,334.53,575.56,1,-1,-1,-1
214,68,408.12,459.11,469.81,570.45,1,-1,-1,-1
216,78,1260.64,426.71,1306.10,539.41,1,-1,-1,-1
223,78,1281.25,426.52,1324.01,534.40,1,-1,-1,-1
225,68,504.44,448.96,566.56,565.18,1,-1,-1,-1
226,68,507.43,448.05,570.16,565.59,1,-1,-1,-1
229,68,536.66,437.16,603.72,563.14,1,-1,-1,-1
230,68,546.23,437.15,612.93,562.91,1,-1,-1,-1
232,68,564.07,433.36,631.04,561.51,1,-1,-1,-1
233,68,569.50,431.94,636.25,561.02,1,-1,-1,-1
234,68,584.73,428.84,651.87,560.20,1,-1,-1,-1
235,68,595.82,427.05,663.06,559.90,1,-1,-1,-1
236,68,608.14,425.78,674.94,559.15,1,-1,-1,-1
237,68,612.71,425.35,678.96,558.88,1,-1,-1,-1
238,68,628.36,421.97,694.69,557.48,1,-1,-1,-1
240,68,651.61,419.93,716.78,555.89,1,-1,-1,-1
241,68,661.72,419.43,727.12,556.41,1,-1,-1,-1
243,68,682.19,419.05,747.63,556.07,1,-1,-1,-1
244,68,689.29,418.60,754.80,555.88,1,-1,-1,-1
245,68,696.70,418.48,762.59,555.82,1,-1,-1,-1
246,68,703.55,417.15,770.65,556.47,1,-1,-1,-1
247,68,714.77,418.00,781.47,556.07,1,-1,-1,-1
