4,3,1223.22,629.65,1310.97,845.69,1,-1,-1,-1
5,3,1223.15,628.12,1311.49,845.74,1,-1,-1,-1
6,3,1222.74,629.89,1311.35,848.00,1,-1,-1,-1
7,3,1222.32,627.70,1311.60,847.36,1,-1,-1,-1
8,3,1219.60,629.75,1308.71,848.52,1,-1,-1,-1
9,3,1220.94,627.08,1310.87,847.56,1,-1,-1,-1
10,3,1221.04,626.13,1311.41,847.20,1,-1,-1,-1
11,3,1219.28,626.48,1309.39,847.06,1,-1,-1,-1
12,3,1218.41,626.64,1308.20,846.34,1,-1,-1,-1
13,3,1218.04,627.39,1307.16,845.41,1,-1,-1,-1
14,3,1218.44,628.36,1306.28,843.72,1,-1,-1,-1
15,3,1218.01,628.74,1305.24,843.10,1,-1,-1,-1
16,3,1217.57,628.88,1303.83,841.56,1,-1,-1,-1
17,3,1216.89,628.27,1303.20,841.66,1,-1,-1,-1
18,3,1216.55,628.05,1302.42,841.06,1,-1,-1,-1
19,3,1214.74,628.63,1299.88,840.85,1,-1,-1,-1
20,3,1213.63,628.86,1298.07,840.13,1,-1,-1,-1
21,3,1212.44,628.28,1296.90,840.54,1,-1,-1,-1
22,3,1211.37,628.07,1295.82,840.71,1,-1,-1,-1
23,3,1210.56,627.33,1295.24,840.79,1,-1,-1,-1
24,3,1210.31,627.05,1295.03,840.83,1,-1,-1,-1
25,3,1209.98,626.96,1294.58,840.86,1,-1,-1,-1
26,3,1207.89,627.59,1291.82,840.22,1,-1,-1,-1
27,3,1207.18,627.83,1290.76,839.99,1,-1,-1,-1
28,3,1207.01,628.59,1290.34,839.91,1,-1,-1,-1
29,3,1206.67,628.88,1289.86,839.89,1,-1,-1,-1
30,3,1206.58,628.98,1289.71,839.89,1,-1,-1,-1
31,3,1206.53,627.69,1290.40,840.56,1,-1,-1,-1
32,3,1206.05,626.55,1290.50,840.82,1,-1,-1,-1
33,3,1206.00,626.12,1290.46,840.26,1,-1,-1,-1
34,3,1206.30,624.65,1290.16,837.41,1,-1,-1,-1
35,3,1206.74,623.43,1290.43,835.68,1,-1,-1,-1
36,3,1205.93,622.33,1290.22,835.70,1,-1,-1,-1
37,3,1205.76,621.28,1290.68,835.73,1,-1,-1,-1
38,3,1205.40,620.90,1290.53,835.10,1,-1,-1,-1
39,3,1205.23,621.43,1289.87,834.22,1,-1,-1,-1
40,3,1205.05,621.00,1289.76,833.90,1,-1,-1,-1
41,3,1204.95,621.51,1289.12,832.48,1,-1,-1,-1
42,3,1204.86,621.06,1288.95,831.30,1,-1,-1,-1
43,3,1204.55,621.57,1287.86,829.56,1,-1,-1,-1
44,3,1203.96,618.45,1287.95,828.26,1,-1,-1,-1
45,3,1201.08,618.62,1284.72,827.15,1,-1,-1,-1
46,3,1199.46,618.04,1283.39,826.76,1,-1,-1,-1
47,3,1198.16,617.84,1282.31,826.64,1,-1,-1,-1
48,3,1197.56,617.79,1282.07,826.63,1,-1,-1,-1
49,3,1196.48,617.12,1281.57,826.65,1,-1,-1,-1
50,3,1196.14,617.55,1281.37,826.69,1,-1,-1,-1
51,3,1196.08,617.73,1281.28,826.06,1,-1,-1,-1
52,3,1193.20,618.47,1278.20,825.18,1,-1,-1,-1
53,3,1191.74,618.76,1276.80,824.87,1,-1,-1,-1
54,3,1191.36,619.54,1276.19,824.78,1,-1,-1,-1
55,3,1191.54,620.50,1275.70,824.10,1,-1,-1,-1
56,3,1191.02,620.20,1275.51,824.53,1,-1,-1,-1
57,3,1189.57,619.42,1274.77,825.37,1,-1,-1,-1
58,3,1186.59,619.79,1271.05,823.72,1,-1,-1,-1
59,3,1185.41,620.59,1269.08,822.44,1,-1,-1,-1
60,3,1183.88,619.56,1268.20,822.64,1,-1,-1,-1
61,3,1182.78,619.18,1267.14,821.41,1,-1,-1,-1
62,3,1181.81,618.37,1266.73,820.96,1,-1,-1,-1
63,3,1178.73,617.41,1264.09,820.15,1,-1,-1,-1
64,3,1176.99,614.41,1263.09,818.54,1,-1,-1,-1
65,3,1176.01,613.29,1261.82,816.64,1,-1,-1,-1
66,3,1175.26,612.23,1260.50,813.96,1,-1,-1,-1
67,3,1174.83,611.85,1259.58,812.32,1,-1,-1,-1
68,3,1171.76,611.74,1256.27,811.75,1,-1,-1,-1
69,3,1170.84,612.38,1254.23,810.24,1,-1,-1,-1
70,3,1169.70,611.98,1253.04,810.39,1,-1,-1,-1
71,3,1168.78,612.51,1251.21,809.81,1,-1,-1,-1
72,3,1166.33,613.39,1248.09,810.30,1,-1,-1,-1
73,3,1164.60,612.40,1246.51,810.52,1,-1,-1,-1
74,3,1163.67,612.70,1244.99,809.96,1,-1,-1,-1
75,3,1162.99,613.49,1243.55,809.78,1,-1,-1,-1
76,3,1160.02,613.79,1240.53,810.39,1,-1,-1,-1
77,3,1158.22,613.91,1238.87,811.31,1,-1,-1,-1
78,3,1157.51,614.62,1237.74,811.01,1,-1,-1,-1
79,3,1156.70,614.22,1237.33,811.57,1,-1,-1,-1
80,3,1156.28,614.74,1236.74,811.79,1,-1,-1,-1
81,3,1156.02,614.93,1236.07,811.22,1,-1,-1,-1
82,3,1156.11,615.66,1235.73,811.01,1,-1,-1,-1
83,3,1156.13,615.93,1235.05,810.27,1,-1,-1,-1
84,3,1152.98,614.70,1232.08,810.67,1,-1,-1,-1
85,3,1151.88,611.60,1230.29,807.52,1,-1,-1,-1
86,3,1151.19,609.76,1229.34,807.00,1,-1,-1,-1
87,3,1152.27,611.72,1227.73,804.19,1,-1,-1,-1
88,3,1152.71,613.83,1225.87,802.47,1,-1,-1,-1
89,3,1152.42,614.62,1226.40,807.22,1,-1,-1,-1
90,3,1151.54,614.73,1225.38,806.99,1,-1,-1,-1
95,3,1151.94,616.89,1216.03,782.68,1,-1,-1,-1
96,3,1150.72,616.31,1215.31,783.04,1,-1,-1,-1
97,3,1147.90,614.12,1217.50,793.21,1,-1,-1,-1
98,3,1146.90,613.99,1217.65,796.20,1,-1,-1,-1
99,3,1146.35,613.29,1217.95,798.04,1,-1,-1,-1
100,3,1145.82,613.03,1217.79,799.40,1,-1,-1,-1
101,3,1145.18,612.28,1218.21,801.89,1,-1,-1,-1
102,3,1142.28,613.97,1214.54,800.85,1,-1,-1,-1
103,3,1139.55,613.31,1212.81,801.75,1,-1,-1,-1
104,3,1137.48,613.06,1211.96,803.39,1,-1,-1,-1
105,3,1134.01,615.60,1209.15,805.30,1,-1,-1,-1
106,3,1132.33,617.23,1207.85,806.01,1,-1,-1,-1
107,3,1131.40,618.50,1207.10,805.59,1,-1,-1,-1
108,3,1129.99,615.66,1206.66,804.08,1,-1,-1,-1
109,3,1129.52,619.20,1205.20,803.49,1,-1,-1,-1
110,3,1125.89,618.55,1202.88,804.58,1,-1,-1,-1
111,3,1123.06,614.33,1202.26,804.98,1,-1,-1,-1
112,3,1121.05,612.74,1201.10,804.46,1,-1,-1,-1
113,3,1119.86,612.14,1200.54,804.25,1,-1,-1,-1
114,3,1116.01,612.58,1196.59,803.50,1,-1,-1,-1
115,3,1112.92,611.44,1194.86,803.87,1,-1,-1,-1
116,3,1108.29,611.68,1190.55,803.34,1,-1,-1,-1
117,3,1105.21,611.79,1187.73,803.14,1,-1,-1,-1
118,3,1101.63,613.82,1182.64,801.74,1,-1,-1,-1
119,3,1098.82,613.93,1179.69,801.21,1,-1,-1,-1
120,3,1094.39,613.98,1175.52,801.68,1,-1,-1,-1
121,3,1091.60,613.33,1173.27,802.52,1,-1,-1,-1
122,3,1088.15,614.41,1169.08,801.52,1,-1,-1,-1
123,3,1086.37,614.82,1166.86,800.48,1,-1,-1,-1
124,3,1084.81,615.64,1165.14,800.76,1,-1,-1,-1
125,3,1083.30,615.27,1164.30,801.53,1,-1,-1,-1
126,3,1080.12,615.79,1160.83,800.50,1,-1,-1,-1
127,3,1077.50,615.32,1159.14,801.44,1,-1,-1,-1
128,3,1076.27,615.14,1158.28,801.14,1,-1,-1,-1
129,3,1075.94,615.07,1158.66,801.69,1,-1,-1,-1
130,3,1075.00,614.38,1158.47,801.90,1,-1,-1,-1
131,3,1072.59,615.44,1155.33,800.65,1,-1,-1,-1
132,3,1071.39,615.84,1153.92,800.18,1,-1,-1,-1
133,3,1070.94,616.65,1152.88,799.35,1,-1,-1,-1
134,3,1071.00,616.95,1152.41,799.04,1,-1,-1,-1
135,3,1070.51,616.39,1152.21,799.60,1,-1,-1,-1
136,3,1070.19,616.83,1151.73,799.81,1,-1,-1,-1
137,3,1069.29,617.66,1151.78,802.55,1,-1,-1,-1
138,3,1066.99,617.30,1148.58,800.94,1,-1,-1,-1
139,3,1066.07,617.82,1146.18,799.00,1,-1,-1,-1
140,3,1065.18,618.01,1144.61,798.93,1,-1,-1,-1
141,3,1064.14,617.41,1143.51,799.58,1,-1,-1,-1
142,3,1060.47,617.84,1140.54,802.47,1,-1,-1,-1
143,3,1058.70,618.65,1138.58,803.56,1,-1,-1,-1
144,3,1058.72,620.94,1136.61,801.98,1,-1,-1,-1
145,3,1057.69,621.13,1135.06,802.04,1,-1,-1,-1
146,3,1057.34,621.85,1133.88,801.39,1,-1,-1,-1
147,3,1054.38,620.77,1131.75,802.47,1,-1,-1,-1
148,3,1053.83,622.34,1130.49,802.21,1,-1,-1,-1
149,3,1053.76,623.58,1130.01,802.77,1,-1,-1,-1
150,3,1053.32,624.03,1129.69,803.64,1,-1,-1,-1
151,3,1053.26,623.52,1130.23,804.62,1,-1,-1,-1
152,3,1052.84,623.31,1129.59,804.32,1,-1,-1,-1
153,3,1052.23,623.88,1128.56,804.19,1,-1,-1,-1
154,3,1051.96,624.08,1128.30,804.80,1,-1,-1,-1
155,3,1051.05,623.48,1127.75,805.02,1,-1,-1,-1
156,3,1047.70,623.24,1124.69,805.75,1,-1,-1,-1
157,3,1046.81,623.80,1123.22,806.02,1,-1,-1,-1
158,3,1047.14,624.67,1122.75,806.11,1,-1,-1,-1
159,3,1046.77,624.99,1121.84,806.13,1,-1,-1,-1
