3,8,216.59,667.78,293.79,844.35,1,-1,-1,-1
9,35,1116.41,506.78,1167.62,634.98,1,-1,-1,-1
10,35,1115.16,503.19,1168.16,635.72,1,-1,-1,-1
11,35,1116.25,503.49,1169.01,635.24,1,-1,-1,-1
13,35,1118.03,502.06,1171.93,635.72,1,-1,-1,-1
16,8,157.25,684.61,238.54,864.71,1,-1,-1,-1
19,8,146.85,687.59,227.52,868.77,1,-1,-1,-1
20,8,140.06,686.25,224.80,878.12,1,-1,-1,-1
21,8,136.65,685.72,222.85,882.24,1,-1,-1,-1
22,8,130.97,686.78,217.71,884.40,1,-1,-1,-1
120,35,962.69,484.75,1017.49,613.95,1,-1,-1,-1
121,35,959.16,484.88,1014.23,613.99,1,-1,-1,-1
122,35,956.92,484.27,1012.74,614.67,1,-1,-1,-1
123,35,955.44,483.38,1011.65,614.27,1,-1,-1,-1
131,35,934.72,484.06,989.19,614.01,1,-1,-1,-1
133,35,928.35,482.92,984.29,614.92,1,-1,-1,-1
150,35,892.33,488.46,938.87,596.78,1,-1,-1,-1
154,35,883.04,490.16,928.16,595.22,1,-1,-1,-1
155,35,880.88,489.48,927.18,596.81,1,-1,-1,-1
158,35,869.16,491.07,915.35,596.87,1,-1,-1,-1
159,35,864.73,491.78,910.86,597.50,1,-1,-1,-1
160,35,859.05,490.04,910.11,607.70,1,-1,-1,-1
161,35,855.75,488.14,909.79,613.31,1,-1,-1,-1
162,35,852.68,488.01,907.19,614.89,1,-1,-1,-1
163,35,850.77,488.61,905.16,615.46,1,-1,-1,-1
169,10,897.71,379.87,930.09,437.93,1,-1,-1,-1
170,10,897.80,379.87,930.17,437.96,1,-1,-1,-1
171,10,897.84,379.22,930.19,437.31,1,-1,-1,-1
173,10,898.29,378.90,931.08,437.64,1,-1,-1,-1
174,10,898.54,379.54,931.98,439.17,1,-1,-1,-1
175,10,898.60,379.13,932.35,439.10,1,-1,-1,-1
176,10,898.58,378.98,932.52,439.07,1,-1,-1,-1
177,10,898.38,378.93,932.76,439.71,1,-1,-1,-1
178,10,898.13,378.27,933.02,439.95,1,-1,-1,-1
179,10,898.19,378.67,932.95,440.04,1,-1,-1,-1
180,10,897.83,378.84,932.64,440.06,1,-1,-1,-1
181,10,897.81,378.90,932.40,439.41,1,-1,-1,-1
182,10,897.76,378.93,932.35,439.16,1,-1,-1,-1
183,10,897.53,378.29,932.53,439.06,1,-1,-1,-1
184,10,897.58,378.05,932.46,438.36,1,-1,-1,-1
185,10,897.03,377.30,932.34,438.10,1,-1,-1,-1
186,10,895.74,375.71,932.72,439.32,1,-1,-1,-1
187,10,894.72,375.12,932.75,440.43,1,-1,-1,-1
188,10,894.20,374.90,932.24,440.21,1,-1,-1,-1
189,10,893.84,374.18,932.21,440.11,1,-1,-1,-1
190,10,893.89,374.57,932.02,440.07,1,-1,-1,-1
191,10,893.92,374.74,931.95,440.06,1,-1,-1,-1
192,10,893.93,374.82,931.93,440.05,1,-1,-1,-1
193,10,893.56,374.85,931.65,440.04,1,-1,-1,-1
194,10,894.11,375.54,931.53,439.37,1,-1,-1,-1
195,10,894.01,375.81,931.13,439.12,1,-1,-1,-1
196,10,894.08,375.91,930.89,439.03,1,-1,-1,-1
197,10,893.87,375.95,930.38,438.99,1,-1,-1,-1
198,10,893.73,375.91,930.24,438.94,1,-1,-1,-1
312,68,507.85,472.55,560.73,588.62,1,-1,-1,-1
390,35,329.16,565.12,408.37,731.17,1,-1,-1,-1
486,35,305.90,589.24,383.39,767.24,1,-1,-1,-1
487,35,305.73,589.81,383.20,767.89,1,-1,-1,-1
488,35,306.13,590.01,384.00,768.78,1,-1,-1,-1
