3,12,1591.17,675.34,1729.87,977.44,1,-1,-1,-1
3,17,442.69,613.78,486.09,718.22,1,-1,-1,-1
4,12,1584.08,675.30,1722.70,978.49,1,-1,-1,-1
5,12,1577.40,675.98,1714.82,978.11,1,-1,-1,-1
6,12,1571.32,676.89,1707.14,977.27,1,-1,-1,-1
7,12,1568.52,677.17,1703.57,977.70,1,-1,-1,-1
8,12,1563.70,677.24,1698.32,977.86,1,-1,-1,-1
9,12,1558.02,678.61,1691.25,976.56,1,-1,-1,-1
9,17,444.32,617.66,488.82,724.21,1,-1,-1,-1
10,12,1555.45,677.72,1688.93,976.76,1,-1,-1,-1
11,12,1550.87,678.05,1684.05,976.85,1,-1,-1,-1
12,12,1548.06,677.48,1681.74,978.23,1,-1,-1,-1
13,12,1543.93,677.92,1677.00,978.09,1,-1,-1,-1
13,17,449.82,619.04,493.91,723.69,1,-1,-1,-1
14,12,1540.85,675.41,1675.80,980.03,1,-1,-1,-1
15,12,1535.40,673.80,1671.35,980.75,1,-1,-1,-1
15,17,452.11,622.38,494.33,721.83,1,-1,-1,-1
16,12,1529.45,673.86,1664.63,979.70,1,-1,-1,-1
17,12,1523.32,675.21,1657.71,979.95,1,-1,-1,-1
18,12,1518.08,675.07,1655.75,987.32,1,-1,-1,-1
18,17,453.68,622.64,495.50,720.07,1,-1,-1,-1
19,12,1510.88,677.63,1644.15,981.55,1,-1,-1,-1
20,12,1503.20,675.30,1635.71,979.93,1,-1,-1,-1
21,12,1499.75,675.09,1630.89,978.66,1,-1,-1,-1
22,12,1493.61,673.02,1624.40,980.17,1,-1,-1,-1
23,12,1489.14,671.60,1615.93,974.15,1,-1,-1,-1
24,12,1484.48,673.06,1607.52,969.86,1,-1,-1,-1
24,17,457.95,621.92,499.39,719.66,1,-1,-1,-1
25,12,1478.88,674.29,1599.34,967.61,1,-1,-1,-1
25,17,458.62,622.03,499.64,718.50,1,-1,-1,-1
26,12,1470.62,674.75,1593.59,976.15,1,-1,-1,-1
26,17,458.93,622.06,499.62,717.40,1,-1,-1,-1
27,12,1463.18,674.92,1586.31,978.67,1,-1,-1,-1
28,12,1456.38,674.99,1578.08,978.97,1,-1,-1,-1
28,17,460.63,624.57,499.53,714.37,1,-1,-1,-1
29,12,1450.87,676.33,1569.79,977.10,1,-1,-1,-1
30,12,1448.89,677.50,1565.75,976.38,1,-1,-1,-1
31,12,1444.28,678.59,1559.95,976.77,1,-1,-1,-1
32,12,1438.86,679.65,1553.31,976.92,1,-1,-1,-1
33,12,1432.60,679.38,1546.86,977.64,1,-1,-1,-1
34,12,1425.62,678.59,1540.25,977.25,1,-1,-1,-1
35,12,1421.39,677.62,1537.83,979.08,1,-1,-1,-1
38,12,1402.96,678.28,1519.04,975.37,1,-1,-1,-1
39,12,1400.16,679.48,1516.55,976.38,1,-1,-1,-1
42,12,1391.95,680.96,1508.77,974.79,1,-1,-1,-1
